# PRISM-R: child population aged 10 to 17 by ethnic group
# The denominator behind the rates published elsewhere in PRISM-R.
# PRISM-R, an open tool for analysis of remand disproportionality in
# the youth justice system of England and Wales. Oxon Advisory.
# https://prism-r.howpreventionworks.com
# Contains public sector information licensed under the Open Government
# Licence v3.0. Source and reference period are given per row.
# A blank value with a disclosure_status of suppressed or
# source_suppressed is a cell withheld under disclosure control; it is
# not a zero and must not be treated as one.
geo_id,ethnicity,age,sex,population,source,reference_period,disclosure_status
E09000016,Asian,,female,340,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Asian,,female,531,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Asian,,female,466,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Asian,,male,371,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Asian,,male,512,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Asian,,male,480,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,female,363,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,female,633,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,female,659,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,male,406,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,male,612,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Black,,male,633,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,female,265,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,female,348,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,female,305,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,male,266,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,male,393,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Mixed,,male,319,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,female,66,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,female,116,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,female,109,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,male,82,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,male,94,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,Other,,male,93,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,female,2038,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,female,3071,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,female,3052,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,male,2178,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,male,3283,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000016,White,,male,3121,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,female,1453,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,female,2020,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,female,1708,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,male,1442,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,male,2105,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Asian,,male,1878,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,female,435,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,female,765,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,female,673,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,male,442,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,male,791,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Black,,male,725,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,female,348,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,female,501,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,female,444,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,male,377,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,male,460,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Mixed,,male,434,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,female,294,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,female,457,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,female,384,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,male,297,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,male,456,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,Other,,male,448,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,female,1497,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,female,2114,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,female,2097,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,male,1511,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,male,2228,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000017,White,,male,2231,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,female,1334,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,female,1869,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,female,1951,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,male,1469,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,male,2205,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Asian,,male,1897,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,female,401,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,female,605,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,female,563,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,male,458,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,male,617,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Black,,male,594,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,female,341,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,female,474,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,female,393,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,male,333,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,male,518,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Mixed,,male,472,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,female,248,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,female,417,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,female,410,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,male,313,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,male,433,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,Other,,male,443,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,female,1305,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,female,1953,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,female,1752,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,male,1401,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,male,1957,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000018,White,,male,1873,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,female,196,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,female,247,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,female,280,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,male,177,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,male,256,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Asian,,male,310,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,female,464,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,female,648,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,female,701,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,male,486,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,male,764,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Black,,male,721,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,female,332,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,female,471,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,female,310,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,male,322,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,male,416,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Mixed,,male,321,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,female,168,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,female,252,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,female,246,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,male,194,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,male,253,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,Other,,male,260,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,female,873,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,female,1235,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,female,1117,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,male,888,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,male,1312,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000019,White,,male,1121,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,female,120,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,female,193,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,female,134,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,male,100,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,male,170,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Asian,,male,218,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,female,128,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,female,207,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,female,200,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,male,149,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,male,222,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Black,,male,257,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,female,174,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,female,262,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,female,262,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,male,183,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,male,239,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Mixed,,male,264,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,female,136,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,female,202,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,female,283,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,male,141,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,male,230,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,Other,,male,248,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,female,693,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,female,1078,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,female,1070,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,male,770,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,male,1086,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000020,White,,male,1035,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,female,431,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,female,727,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,female,650,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,male,415,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,male,643,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Asian,,male,580,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,female,57,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,female,87,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,female,108,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,male,58,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,male,95,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Black,,male,102,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,female,254,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,female,362,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,female,285,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,male,253,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,male,365,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Mixed,,male,319,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,female,124,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,female,221,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,female,207,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,male,140,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,male,203,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,Other,,male,178,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,female,1223,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,female,1782,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,female,1688,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,male,1329,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,male,1808,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000021,White,,male,1748,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,female,177,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,female,258,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,female,299,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,male,196,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,male,285,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Asian,,male,324,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,female,1255,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,female,1778,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,female,1977,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,male,1155,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,male,1991,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Black,,male,1884,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,female,500,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,female,700,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,female,584,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,male,469,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,male,688,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Mixed,,male,601,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,female,200,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,female,305,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,female,301,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,male,213,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,male,315,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,Other,,male,352,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,female,1003,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,female,1366,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,female,1377,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,male,1029,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,male,1600,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000022,White,,male,1330,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,female,284,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,female,538,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,female,409,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,male,334,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,male,451,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Asian,,male,501,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,female,1266,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,female,2071,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,female,2000,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,male,1323,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,male,1969,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Black,,male,2032,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,female,587,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,female,778,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,female,664,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,male,578,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,male,751,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Mixed,,male,680,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,female,142,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,female,235,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,female,286,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,male,174,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,male,291,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,Other,,male,278,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,female,1219,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,female,1646,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,female,1464,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,male,1328,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,male,1612,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000023,White,,male,1549,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,female,535,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,female,781,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,female,773,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,male,576,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,male,824,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Asian,,male,803,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,female,307,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,female,537,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,female,523,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,male,329,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,male,538,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Black,,male,554,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,female,289,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,female,419,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,female,363,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,male,365,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,male,465,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Mixed,,male,383,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,female,133,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,female,182,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,female,209,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,male,133,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,male,201,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,Other,,male,183,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,female,1314,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,female,1831,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,female,1701,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,male,1394,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,male,2020,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000024,White,,male,1657,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,female,2381,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,female,3266,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,female,3194,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,male,2345,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,male,3286,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Asian,,male,3201,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,female,941,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,female,1590,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,female,1671,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,male,965,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,male,1716,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Black,,male,1627,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,female,357,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,female,488,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,female,435,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,male,358,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,male,483,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Mixed,,male,482,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,female,238,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,female,342,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,female,313,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,male,250,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,male,386,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,Other,,male,328,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,female,828,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,female,1111,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,female,994,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,male,806,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,male,1156,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000025,White,,male,1012,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,female,2355,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,female,3497,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,female,3185,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,male,2452,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,male,3635,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Asian,,male,3521,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E09000026,Black,,female,426,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
